intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""130000bl*""","=""3.0e+06""",E,"=""0.000395612526""","=""0.823729""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).15d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""59000bl*""","=""1.5e+06""",E,"=""0.000149600096""","=""0.823174""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).15d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""59000bl*""","=""""",,"=""0.000149600096""","=""0.823148""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).16s""","=""2[1/2]*""","=""0""",,"=""""","=""L5455""",
"=""99000*""","=""""",,"=""0.000149600096""","=""0.82310""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).14d""","=""2[3/2]*""","=""2""",,"=""""","=""L5455""",
"=""99000*""","=""9.e+05""",E,"=""0.000149600096""","=""0.82310""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).14d""","=""2[1/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""99000*""","=""2.7e+06""",E,"=""0.000149600096""","=""0.82310""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).14d""","=""2[1/2]*""","=""0""",,"=""T9787""","=""L5455""",
"=""270000""","=""""",,"=""0.000149600096""","=""0.8230778""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).14d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""100000bl*""","=""2.6e+05""",E,"=""0.000395612526""","=""0.8231446""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).15d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""100000bl*""","=""""",,"=""0.000395612526""","=""0.823111""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).16s""","=""2[1/2]*""","=""1""",,"=""""","=""L5455""",
"=""410000""","=""""",,"=""0.000395612526""","=""0.8230778""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).14d""","=""2[3/2]*""","=""1""",,"=""""","=""L8834""",
"=""250000""","=""3.3e+06""",E,"=""0.000395612526""","=""0.8230624""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).14d""","=""2[7/2]*""","=""3""",,"=""T9787""","=""L8445""",
"=""200000bl*""","=""2.3e+06""",E,"=""0.000395612526""","=""0.823038""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).14d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""200000bl*""","=""""",,"=""0.000395612526""","=""0.823038""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).14d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""48000""","=""3.4e+06""",E,"=""0.000000000000""","=""0.8225016""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<1/2>).14d""","=""2[3/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""330000""","=""""",,"=""0.000149600096""","=""0.8225016""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).14d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""60000bl*""","=""""",,"=""0.000149600096""","=""0.822467""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).15s""","=""2[1/2]*""","=""0""",,"=""""","=""L5455""",
"=""60000bl*""","=""5.e+06""",E,"=""0.000149600096""","=""0.822465""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).14d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""480000""","=""""",,"=""0.000395612526""","=""0.8225016""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).14d""","=""2[3/2]*""","=""1""",,"=""""","=""L8834""",
"=""400000""","=""""",,"=""0.000149600096""","=""0.8222559""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).13d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""150000bl*""","=""""",,"=""0.000395612526""","=""0.822484""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).15s""","=""2[1/2]*""","=""1""",,"=""""","=""L5455""",
"=""150000bl*""","=""""",,"=""0.000149600096""","=""0.822237""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).13d""","=""2[3/2]*""","=""2""",,"=""""","=""L5455""",
"=""150000bl*""","=""4.e+06""",E,"=""0.000149600096""","=""0.82224""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).13d""","=""2[1/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""150000bl*""","=""1.2e+07""",E,"=""0.000149600096""","=""0.82224""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).13d""","=""2[1/2]*""","=""0""",,"=""T9787""","=""L5455""",
"=""150000bl*""","=""1.3e+06""",E,"=""0.000395612526""","=""0.8224785""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).14d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""260000""","=""2.9e+06""",E,"=""0.000395612526""","=""0.8222438""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).13d""","=""2[7/2]*""","=""3""",,"=""T9787""","=""L8445""",
"=""200000bl*""","=""""",,"=""0.000395612526""","=""0.822227""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).13d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""200000bl*""","=""9.e+06""",E,"=""0.000395612526""","=""0.822224""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).13d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""130000""","=""6.e+06""",E,"=""0.000000000000""","=""0.8216714""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<1/2>).13d""","=""2[3/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""130000""","=""""",,"=""0.000149600096""","=""0.8216714""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).13d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""140000bl*""","=""1.0e+07""",E,"=""0.000149600096""","=""0.821657""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).13d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""140000bl*""","=""""",,"=""0.000149600096""","=""0.821657""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).14s""","=""2[1/2]*""","=""0""",,"=""""","=""L5455""",
"=""170000bl*""","=""3.6e+06""",E,"=""0.000395612526""","=""0.821649""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).13d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""170000bl*""","=""""",,"=""0.000000000000""","=""0.8212327""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",,"=""""","=""L5455""",
"=""170000bl*""","=""""",,"=""0.000395612526""","=""0.821624""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).14s""","=""2[1/2]*""","=""1""",,"=""""","=""L5455""",
"=""570000bl(Si III)""","=""""",,"=""0.000149600096""","=""0.8212327""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""93000bl*""","=""""",,"=""0.000149600096""","=""0.821220""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""",,"=""""","=""L5455""",
"=""93000bl*""","=""2.4e+06""",E,"=""0.000149600096""","=""0.821220""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""93000bl*""","=""7.e+06""",E,"=""0.000149600096""","=""0.821216""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<3/2>).12d""","=""2[1/2]*""","=""0""",,"=""T9787""","=""L5455""",
"=""300000bl*""","=""""",,"=""0.000395612526""","=""0.8212327""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""300000bl*""","=""2.3e+06""",E,"=""0.000395612526""","=""0.821220""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[1/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""300000bl*""","=""3.2e+06""",E,"=""0.000395612526""","=""0.821220""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""300000bl*""","=""1.6e+06""",E,"=""0.000395612526""","=""0.821211""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[7/2]*""","=""3""",,"=""T9787""","=""L8445""",
"=""300000bl*""","=""""",,"=""0.000395612526""","=""0.821193""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).13s""","=""2[3/2]*""","=""1""",,"=""""","=""L8445""",
"=""310000bl*""","=""6.e+06""",E,"=""0.000395612526""","=""0.821179""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""310000bl*""","=""""",,"=""0.000395612526""","=""0.821150""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<3/2>).12d""","=""2[5/2]*""","=""2""",,"=""""","=""L5455""",
"=""72000p""","=""5.e+06""",E,"=""0.000000000000""","=""0.8206359""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<1/2>).12d""","=""2[3/2]*""","=""1""",,"=""T9787""","=""L5455""",
"=""210000bl*""","=""7.e+06""",E,"=""0.000149600096""","=""0.820611""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).12d""","=""2[3/2]*""","=""2""",,"=""T9787""","=""L5455""",
"=""210000bl*""","=""""",,"=""0.000149600096""","=""0.820611""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.(2P*<1/2>).13s""","=""2[1/2]*""","=""0""",,"=""""","=""L5455""",
"=""150000bl*""","=""2.2e+06""",E,"=""0.000395612526""","=""0.8206099""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).12d""","=""2[5/2]*""","=""3""",,"=""T9787""","=""L5455""",
"=""150000bl*""","=""""",,"=""0.000395612526""","=""0.820609""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.(2P*<1/2>).13s""","=""2[1/2]*""","=""1""",,"=""""","=""L5455""",
"=""100000""","=""""",,"=""0.000000000000""","=""0.819921""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.(2P*<3/2>).11d""","=""2[1/2]*""","=""1""",,"=""""","=""L5455""",
