intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9162a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).4d""","=""3D*""","=""2""",,"=""""","=""L6752""",
"=""g,a,B*""","=""""",,"=""0.00000000""","=""0.9162a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).4d""","=""3D*""","=""3""",,"=""""","=""L6752""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9140a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).4d""","=""3P*""","=""2""",,"=""""","=""L6772""",
"=""40g,a*""","=""""",,"=""0.00000000""","=""0.9140a""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2P*).4d""","=""3P*""","=""1""",,"=""""","=""L6772""",
"=""20g,a,B""","=""""",,"=""0.00522739""","=""0.9162a""","=""3s2.3p4""","=""3P""","=""0""","=""3s2.3p3.(2P*).4d""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""10g,a*""","=""""",,"=""0.00000000""","=""0.89445""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).22s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""10g,a*""","=""""",,"=""0.00000000""","=""0.89445""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).22s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""10g,a*""","=""""",,"=""0.00000000""","=""0.89445""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).22s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89419""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).21s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89419""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).21s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89419""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).21s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89389""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).20s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89389""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).20s""","=""3D*""","=""1""",,"=""""","=""L6772""",
"=""15g,a*""","=""""",,"=""0.00000000""","=""0.89389""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).20s""","=""3D*""","=""2""",,"=""""","=""L6772""",
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.89352""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).19s""","=""3D*""","=""3""",,"=""""","=""L6772""",
"=""20g,a*""","=""""",,"=""0.00000000""","=""0.89352""","=""3s2.3p4""","=""3P""","=""2""","=""3s2.3p3.(2D*).19s""","=""3D*""","=""1""",,"=""""","=""L6772""",
