intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""*""","=""2.09e+05""",B',"=""0.0000000""","=""0.3861873""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.10p""","=""2P*""","=""3/2""",,"=""T117""","=""L7397""",
"=""*""","=""2.09e+05""",B',"=""0.0000000""","=""0.3861873""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.10p""","=""2P*""","=""1/2""",,"=""T117""","=""L7397""",
"=""*""","=""1.918e+05""",AA,"=""0.0000000""","=""0.3838099""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""3/2""",,"=""T6835""","=""L7397""",
"=""*""","=""1.917e+05""",AA,"=""0.0000000""","=""0.3838099""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""1/2""",,"=""T6835""","=""L7397""",
"=""1*""","=""2.664e+05""",AA,"=""0.0000000""","=""0.3804688""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""1/2""",,"=""T6835""","=""L7397""",
"=""1*""","=""2.664e+05""",AA,"=""0.0000000""","=""0.3804688""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.8p""","=""2P*""","=""3/2""",,"=""T6835""","=""L7397""",
"=""3*""","=""3.824e+05""",AA,"=""0.0000000""","=""0.3756001""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.7p""","=""2P*""","=""3/2""",,"=""T6835""","=""L7397""",
"=""3*""","=""3.822e+05""",AA,"=""0.0000000""","=""0.3756001""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.7p""","=""2P*""","=""1/2""",,"=""T6835""","=""L7397""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1560""",
"=""10*""","=""5.734e+05""",AA,"=""0.0000000""","=""0.3680684""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""3/2""",,"=""T6835""","=""L7397""",
"=""10*""","=""5.734e+05""",AA,"=""0.0000000""","=""0.3680684""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""1/2""",,"=""T6835""","=""L7397""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""15*""","=""9.001e+05""",AA,"=""0.0000000""","=""0.3555359""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",,"=""T6835""","=""L7397""",
"=""15*""","=""8.799e+05""",AA,"=""0.0000000""","=""0.3555359""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",,"=""T6835""","=""L7397""",
"=""5*""","=""1.247e+06""",AA,"=""0.0000000""","=""0.3323350""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""3/2""",,"=""T6620LS""","=""L7397""",
"=""5*""","=""1.248e+06""",AA,"=""0.0000000""","=""0.3323350""","=""1s2.2s""","=""2S""","=""1/2""","=""1s2.4p""","=""2P*""","=""1/2""",,"=""T6620LS""","=""L7397""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L1614""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""3/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""3/2""","=""1s.2p.3d""","=""4D*""","=""1/2""",,"=""""","=""L1235,L3354""",
"=""*""","=""""",,"=""4.4692""","=""4.7867""","=""1s.2p2""","=""4P""","=""5/2""","=""1s.2p.3d""","=""4D*""","=""7/2""",,"=""""","=""L1235,L3354""",
