intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""70""","=""4.47e+07""",B,"=""0.00000000""","=""1.132223""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""3""",,"=""T5803""","=""L3760""",
"=""70""","=""4.21e+07""",C,"=""0.00144222""","=""1.133036""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",,"=""T5803""","=""L3760""",
"=""""","=""1.40e+07""",C,"=""0.00206837""","=""1.133036""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<3/2>).3d""","=""3S*""","=""1""",,"=""T5803""","=""""",
"=""""","=""1.80e+07""",C+,"=""0.00144222""","=""1.132377""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""80""","=""3.29e+07""",B,"=""0.00144222""","=""1.132319""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""2""",,"=""T5803""","=""L3760""",
"=""""","=""2.40e+07""",C+,"=""0.00206837""","=""1.132377""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*<5/2>).3d""","=""3D*""","=""1""",,"=""T5803""","=""""",
"=""""","=""1.37e+07""",D,"=""0.00000000""","=""1.12409814""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""2.46e+07""",C,"=""0.00000000""","=""1.12356290""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""2""",,"=""T5713LS""","=""""",
"=""""","=""3.27e+07""",D,"=""0.00144222""","=""1.12438816""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""0""",,"=""T5713LS""","=""""",
"=""""","=""8.17e+06""",D,"=""0.00144222""","=""1.12409814""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""1""",,"=""T5713LS""","=""""",
"=""""","=""8.15e+06""",D,"=""0.00144222""","=""1.12356290""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*<3/2>).3d""","=""3P*""","=""2""",,"=""T5713LS""","=""""",
