"=""1""","=""1.3386e+06""",AAA,"=""[1.55949592792]""","=""[1.794790108788]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9d""","=""1D""","=""2""",,"=""T8636c73""","=""L551""",
"=""""","=""5.1753e+05""",AAA,"=""[1.55949592792]""","=""[1.794402400518]""","=""1s.2p""","=""1P*""","=""1""","=""1s.9s""","=""1S""","=""0""",,"=""T8636c73""","=""""",
"=""""","=""9.4746e+06""",AAA,"=""[1.456714822454]""","=""[1.69099137688]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""0""",,"=""T8636c73""","=""""",
"=""500*""","=""9.4746e+06""",AAA,"=""[1.456714822454]""","=""[1.69098891059]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""1""",,"=""T8636c73""","=""L14925c72""",
"=""500*""","=""9.4746e+06""",AAA,"=""[1.456714822454]""","=""[1.69098871033]""","=""1s.2s""","=""3S""","=""1""","=""1s.3p""","=""3P*""","=""2""",,"=""T8636c73""","=""L14925c72""",
"=""1""","=""1.9371e+06""",AAA,"=""[1.55949592792]""","=""[1.791508866708]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8d""","=""1D""","=""2""",,"=""T8636c73""","=""L366""",
"=""0""","=""7.4475e+05""",AAA,"=""[1.55949592792]""","=""[1.790954726129]""","=""1s.2p""","=""1P*""","=""1""","=""1s.8s""","=""1S""","=""0""",,"=""T8636c73""","=""L366""",
"=""20""","=""6.9507e+06""",AAA,"=""[1.51523152456]""","=""[1.74500998789]""","=""1s.2s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",,"=""T8636c73""","=""L14926""",
"=""""","=""2.2842e+01""",AAA,"=""[1.51523152456]""","=""[1.744588470671]""","=""1s.2s""","=""1S""","=""0""","=""1s.4d""","=""1D""","=""2""",E2,"=""T7378""","=""""",
"=""1""","=""2.9612e+06""",AAA,"=""[1.55949592792]""","=""[1.786722475993]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",,"=""T8636c73""","=""L366""",
"=""1""","=""1.1281e+06""",AAA,"=""[1.55949592792]""","=""[1.78589109790]""","=""1s.2p""","=""1P*""","=""1""","=""1s.7s""","=""1S""","=""0""",,"=""T8636c73""","=""L14924""",
"=""50*""","=""3.2224e+05""",AAA,"=""[1.540831989759]""","=""[1.767103197145]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""1""",,"=""T8636c73""","=""L14926""",
"=""50*""","=""2.8999e+06""",AAA,"=""[1.540831989759]""","=""[1.767103110953]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""2""",,"=""T8636c73""","=""L14926""",
"=""50*""","=""1.1601e+07""",AAA,"=""[1.540831989759]""","=""[1.767103105110]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5d""","=""3D""","=""3""",,"=""T8636c73""","=""L14926""",
"=""50*""","=""4.8336e+06""",AAA,"=""[1.540832686199]""","=""[1.767103197145]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""1""",,"=""T8636c73""","=""L14926""",
"=""50*""","=""8.6997e+06""",AAA,"=""[1.540832686199]""","=""[1.767103110953]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5d""","=""3D""","=""2""",,"=""T8636c73""","=""L14926""",
"=""5""","=""6.4448e+06""",AAA,"=""[1.540841688744]""","=""[1.767103197145]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5d""","=""3D""","=""1""",,"=""T8636c73""","=""L366""",
"=""12*""","=""2.4738e+06""",AAA,"=""[1.540831989759]""","=""[1.76190742541]""","=""1s.2p""","=""3P*""","=""2""","=""1s.5s""","=""3S""","=""1""",,"=""T8636c73""","=""L14926""",
"=""12*""","=""1.4843e+06""",AAA,"=""[1.540832686199]""","=""[1.76190742541]""","=""1s.2p""","=""3P*""","=""1""","=""1s.5s""","=""3S""","=""1""",,"=""T8636c73""","=""L14926""",
"=""2""","=""4.9476e+05""",AAA,"=""[1.540841688744]""","=""[1.76190742541]""","=""1s.2p""","=""3P*""","=""0""","=""1s.5s""","=""3S""","=""1""",,"=""T8636c73""","=""L366""",
"=""""","=""3.069e+00""",AA,"=""[1.55949592792]""","=""[1.779475898906]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",E2,"=""T7378""","=""""",
"=""3""","=""4.8812e+06""",AAA,"=""[1.55949592792]""","=""[1.779347064353]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",,"=""T8636c73""","=""L14925c72""",
"=""1""","=""1.8298e+06""",AAA,"=""[1.55949592792]""","=""[1.77801750925]""","=""1s.2p""","=""1P*""","=""1""","=""1s.6s""","=""1S""","=""0""",,"=""T8636c73""","=""L366""",
"=""""","=""5.317e+00""",AA,"=""[1.55949592792]""","=""[1.76733375597]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5p""","=""1P*""","=""1""",E2,"=""T7378""","=""""",
"=""10""","=""8.9889e+06""",AAA,"=""[1.55949592792]""","=""[1.767113480922]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5d""","=""1D""","=""2""",,"=""T8636c73""","=""L14926""",
"=""3""","=""3.2689e+06""",AAA,"=""[1.55949592792]""","=""[1.76479177472]""","=""1s.2p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",,"=""T8636c73""","=""L14925c72""",
