intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""50""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""7.08e+07""",C,"=""0.05739934""","=""0.50002163""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.5s""","=""1P*""","=""1""",,"=""T5071""","=""""",
"=""40""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""4.59e+05""",E,"=""0.05739934""","=""0.49689770""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.5s""","=""3P*""","=""2""",,"=""T5071""","=""""",
"=""""","=""6.45e+06""",D,"=""0.05739934""","=""0.49494393""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.5s""","=""3P*""","=""1""",,"=""T5071""","=""""",
"=""""","=""2.73e+06""",D+,"=""0.05739934""","=""0.49443147""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""3D*""","=""3""",,"=""T8363c22,T5071""","=""""",
"=""""","=""3.26e+04""",E,"=""0.05739934""","=""0.49395312""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""3D*""","=""2""",,"=""T8363c22,T5071""","=""""",
"=""""","=""5.46e+05""",E,"=""0.05739934""","=""0.49377246""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""3D*""","=""1""",,"=""T8363c22,T5071""","=""""",
"=""30w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""30""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""3.57e+07""",B,"=""0.05739934""","=""0.48650118""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""1P*""","=""1""",,"=""T5814""","=""""",
"=""100""","=""2.97e+08""",B,"=""0.05739934""","=""0.4862725""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""1F*""","=""3""",,"=""T5814""","=""L3521""",
"=""50w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""""","=""4.68e-03""",D,"=""0.00000000""","=""0.41274592""","=""3s2.3p2""","=""3P""","=""0""","=""3s.3p3""","=""3D*""","=""2""",M2,"=""c22""","=""""",
"=""110""","=""2.62e+07""",B,"=""0.00000000""","=""0.41258698""","=""3s2.3p2""","=""3P""","=""0""","=""3s.3p3""","=""3D*""","=""1""",,"=""T5814""","=""L3521""",
"=""""","=""4.58e-03""",D,"=""0.00070272""","=""0.41300307""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""3D*""","=""3""",M2,"=""c22""","=""""",
"=""115""","=""3.46e+07""",B,"=""0.00070272""","=""0.41274592""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""3D*""","=""2""",,"=""T5814""","=""L3521""",
"=""110""","=""1.81e+07""",B,"=""0.00070272""","=""0.41258698""","=""3s2.3p2""","=""3P""","=""1""","=""3s.3p3""","=""3D*""","=""1""",,"=""T5814""","=""L3521""",
"=""120""","=""4.54e+07""",B,"=""0.00203356""","=""0.41300307""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""3D*""","=""3""",,"=""T5814""","=""L3521""",
"=""120""","=""1.09e+07""",B,"=""0.00203356""","=""0.41274592""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""3D*""","=""2""",,"=""T5814""","=""L3521""",
"=""50""","=""1.05e+06""",C+,"=""0.00203356""","=""0.41258698""","=""3s2.3p2""","=""3P""","=""2""","=""3s.3p3""","=""3D*""","=""1""",,"=""T5814""","=""L3521""",
"=""""","=""3.56e+06""",D,"=""0.14028382""","=""0.54014056""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.(2P*<1/2>).6s<1/2>""","=""(1/2,1/2)*""","=""1""",,"=""T5071""","=""""",
"=""""","=""1.99e+01""",D+,"=""0.14028382""","=""0.53938874""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.(2P*<3/2>).4f""","=""2[3/2]""","=""2""",E2,"=""T5785""","=""""",
"=""""","=""1.83e+01""",D+,"=""0.14028382""","=""0.53865808""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.(2P*<3/2>).4f""","=""2[5/2]""","=""2""",E2,"=""T5785""","=""""",
"=""35""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3521""",
"=""55""","=""3.48e+08""",C+,"=""0.14028382""","=""0.53583896""","=""3s2.3p2""","=""1S""","=""0""","=""3s2.3p.4d""","=""1P*""","=""1""",,"=""T5071""","=""L3521""",
"=""300""","=""4.43e+07""",B,"=""0.05739934""","=""0.43149911""","=""3s2.3p2""","=""1D""","=""2""","=""3s2.3p.3d""","=""1D*""","=""2""",,"=""T5814""","=""L3521""",
"=""65""","=""7.91e+05""",D,"=""0.00000000""","=""0.37354553""","=""3s2.3p2""","=""3P""","=""0""","=""3s2.3p.4s""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""65""","=""1.32e+06""",D,"=""0.00070272""","=""0.37354553""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.4s""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""70""","=""1.73e+05""",E,"=""0.00203356""","=""0.37354553""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.4s""","=""1P*""","=""1""",,"=""T5814""","=""L3521""",
"=""425""","=""5.47e+07""",B,"=""0.00070272""","=""0.36409723""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p.4s""","=""3P*""","=""2""",,"=""T5814""","=""L3521""",
"=""375""","=""7.39e+07""",B,"=""0.00000000""","=""0.36232238""","=""3s2.3p2""","=""3P""","=""0""","=""3s2.3p.4s""","=""3P*""","=""1""",,"=""T5814""","=""L3521""",
"=""500""","=""1.68e+08""",B,"=""0.00203356""","=""0.36409723""","=""3s2.3p2""","=""3P""","=""2""","=""3s2.3p.4s""","=""3P*""","=""2""",,"=""T5814""","=""L3521""",
