intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.00013931""","=""0.5978767""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.10s""","=""2S""","=""1/2""",,"=""""","=""L2166""",
"=""1""","=""""",,"=""0.000000000""","=""0.5974420""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.9d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""1""","=""""",,"=""0.00013931""","=""0.5974420""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.9d""","=""2D""","=""3/2,5/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.000000000""","=""0.5947857""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.9s""","=""2S""","=""1/2""",,"=""""","=""L2166""",
"=""a""","=""""",,"=""0.00013931""","=""0.5947857""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.9s""","=""2S""","=""1/2""",,"=""""","=""L2166""",
"=""2""","=""1.20e+07""",C+,"=""0.000000000""","=""0.5941214""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""2*""","=""1.44e+07""",C+,"=""0.00013931""","=""0.5941214""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",,"=""u27""","=""L2166""",
"=""2*""","=""2.40e+06""",C+,"=""0.00013931""","=""0.5941214""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""a""","=""2.81e+07""",C,"=""0.000000000""","=""0.5904290""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""a""","=""5.62e+07""",C,"=""0.00013931""","=""0.5904290""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""4""","=""1.78e+07""",C+,"=""0.000000000""","=""0.58927406""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""6*""","=""2.14e+07""",C+,"=""0.00013931""","=""0.58927406""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",,"=""u27""","=""L2166""",
"=""6*""","=""3.56e+06""",C+,"=""0.00013931""","=""0.58927406""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""6""","=""2.0e+07""",C,"=""0.000000000""","=""0.58463264""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""7""","=""4.04e+07""",C,"=""0.00013931""","=""0.58463264""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""4""","=""2.79e+07""",C,"=""0.000000000""","=""0.58180139""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""6*""","=""3.35e+07""",C,"=""0.00013931""","=""0.58180139""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",,"=""u27""","=""L2166""",
"=""6*""","=""5.60e+06""",C,"=""0.00013931""","=""0.58180139""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",,"=""u27""","=""L2166""",
"=""7""","=""4.42e+07""",C,"=""0.000000000""","=""0.57920715""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""11""","=""8.84e+07""",C,"=""0.00013931""","=""0.57920715""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""a""","=""""",,"=""0.2611546+x""","=""0.839785+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""""","=""L3744""",
"=""a""","=""2.8e+07""",D,"=""0.2610546+x""","=""0.8351400+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,"=""u27""","=""L3744""",
"=""a""","=""7.0e+07""",D,"=""0.2610546+x""","=""0.8351239+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,"=""u27""","=""L3744""",
"=""a""","=""1.4e+08""",D,"=""0.2610969+x""","=""0.8351400+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,"=""u27""","=""L3744""",
"=""a""","=""2.3e+07""",D,"=""0.2610969+x""","=""0.8351239+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,"=""u27""","=""L3744""",
"=""a""","=""5.0e+07""",D,"=""0.2610969+x""","=""0.835091+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,"=""u27""","=""L3744""",
"=""a""","=""7.5e+07""",D,"=""0.2611546+x""","=""0.8351239+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,"=""u27""","=""L3744""",
"=""a""","=""1.2e+08""",D,"=""0.2611546+x""","=""0.835091+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,"=""u27""","=""L3744""",
"=""14""","=""4.67e+07""",B,"=""0.000000000""","=""0.56940981""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""L2166""",
"=""12""","=""2.7e+07""",D+,"=""0.000000000""","=""0.56937940""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""20*""","=""5.60e+07""",B,"=""0.00013931""","=""0.56940981""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",,"=""T7192""","=""L2166""",
"=""20*""","=""9.32e+06""",B,"=""0.00013931""","=""0.56940981""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",,"=""T7192""","=""L2166""",
"=""20""","=""5.7e+07""",D+,"=""0.00013931""","=""0.56937940""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6s""","=""2S""","=""1/2""",,"=""u27""","=""L2166""",
"=""a""","=""""",,"=""0.2610546+x""","=""0.8278875+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L3744""",
"=""13""","=""""",,"=""0.2610969+x""","=""0.8279005+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,"=""""","=""L3744""",
"=""a""","=""""",,"=""0.2611546+x""","=""0.827926+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",,"=""""","=""L3744""",
"=""a""","=""""",,"=""0.2611546+x""","=""0.8279005+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,"=""""","=""L3744""",
"=""a""","=""""",,"=""0.2611546+x""","=""0.8278875+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,"=""""","=""L3744""",
"=""8""","=""2.0e+07""",C,"=""0.000000000""","=""0.54809445""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T7192""","=""L2166""",
"=""14""","=""3.94e+07""",C,"=""0.00013931""","=""0.54809445""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,"=""T7192""","=""L2166""",
