intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""500g,a""","=""""",,"=""0.00102117""","=""0.636423""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p.(3P*).4p""","=""""","=""1/2?""",,"=""""","=""L3597""",
"=""100g""","=""""",,"=""0.00000000""","=""0.51691605""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p2""","=""2P""","=""3/2""",,"=""""","=""L4737""",
"=""200g""","=""""",,"=""0.00000000""","=""0.51611371""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p2""","=""2P""","=""1/2""",,"=""""","=""L4737""",
"=""200g""","=""""",,"=""0.00102117""","=""0.51691605""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p2""","=""2P""","=""3/2""",,"=""""","=""L4737""",
"=""200g""","=""""",,"=""0.00102117""","=""0.51611371""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p2""","=""2P""","=""1/2""",,"=""""","=""L4737""",
"=""1000g,a""","=""""",,"=""0.00000000""","=""0.471605""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s.3p2""","=""2S""","=""1/2""",,"=""""","=""L3597""",
"=""1200g,a""","=""""",,"=""0.00102117""","=""0.471605""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s.3p2""","=""2S""","=""1/2""",,"=""""","=""L3597""",
intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a*""","=""""",,"=""0.00102117""","=""0.43907""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.34d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a*""","=""""",,"=""0.00000000""","=""0.43805""","=""3s2.3p""","=""2P*""","=""1/2""","=""3s2.23d""","=""2D""","=""3/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43902""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.33d""","=""2D""","=""5/2""",,"=""""","=""L130""",
"=""g,a""","=""""",,"=""0.00102117""","=""0.43896""","=""3s2.3p""","=""2P*""","=""3/2""","=""3s2.32d""","=""2D""","=""5/2""",,"=""""","=""L130""",
