intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""7.03e+04""",B+,"=""0.17526560""","=""0.9555522""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""1.30e+06""",B+,"=""0.17518621""","=""0.95523669""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",,"=""T7370""","=""""",
"=""105""","=""1.24e+07""",B+,"=""0.17526560""","=""0.95523669""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4P""","=""5/2""",,"=""T7370""","=""L3513""",
"=""60""","=""3.38e+06""",A,"=""0.17518621""","=""0.95510228""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",,"=""T7370""","=""L3513""",
"=""195""","=""9.32e+07""",A,"=""0.17526560""","=""0.95510228""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2F""","=""5/2""",,"=""T7370""","=""L3513""",
"=""""","=""2.79e+06""",B+,"=""0.17518621""","=""0.95425106""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""7/2""",,"=""T7370""","=""""",
"=""""","=""3.03e+05""",B+,"=""0.17518621""","=""0.95394223""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""3.06e+06""",B+,"=""0.17526560""","=""0.95394223""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""4.91e+04""",C,"=""0.17518621""","=""0.95376973""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""1.11e+05""",B+,"=""0.17526560""","=""0.95376973""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""5.86e+06""",C+,"=""0.17526560""","=""0.95367769""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""",,"=""T7370""","=""""",
"=""""","=""1.25e+07""",C+,"=""0.17518621""","=""0.95332631""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""3.93e+05""",C+,"=""0.17526560""","=""0.95332631""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).3d""","=""2P""","=""3/2""",,"=""T7370""","=""""",
"=""230""","=""8.52e+07""",B+,"=""0.17518621""","=""0.94973737""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",,"=""T7370""","=""L3513""",
"=""105""","=""9.91e+06""",B+,"=""0.17526560""","=""0.94973737""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""",,"=""T7370""","=""L3513""",
"=""195""","=""1.03e+08""",B+,"=""0.17526560""","=""0.94903743""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""",,"=""T7370""","=""L3513""",
"=""""","=""1.88e+03""",C,"=""0.17518621""","=""0.9453072""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""2.16e+02""",C,"=""0.17526560""","=""0.9453072""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""5/2""",,"=""T7370""","=""""",
"=""""","=""2.45e+05""",B,"=""0.17518621""","=""0.9446847""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",,"=""T7370""","=""""",
"=""""","=""3.34e+04""",B,"=""0.17526560""","=""0.9446847""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4s""","=""4P""","=""3/2""",,"=""T7370""","=""""",
