intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""180""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L5148""",
"=""""","=""3.3e+06""",E,"=""0.59950851""","=""0.7264685""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""9/2""",,"=""T1619CA,LS""","=""""",
"=""180""","=""4.7e+06""",E,"=""0.59765568""","=""0.7245972""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""7/2""",,"=""T1619CA,LS""","=""L5148""",
"=""""","=""2.0e+06""",E,"=""0.59642542""","=""0.7229936""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.7e+06""",E,"=""0.59765568""","=""0.7235652""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.5e+05""",E,"=""0.59765568""","=""0.7229936""","=""3s2.3p2.(3P).4p""","=""4D*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""8.1e+05""",E,"=""0.59950851""","=""0.7245972""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""7/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""6.5e+04""",E,"=""0.59950851""","=""0.7235652""","=""3s2.3p2.(3P).4p""","=""4D*""","=""7/2""","=""3s2.3p2.(3P).5d""","=""4F""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.8e+06""",E,"=""0.60471938""","=""0.7268427""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.3e+06""",E,"=""0.60456589""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4P*""","=""1/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.6e+06""",E,"=""0.60471938""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4P*""","=""3/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.8e+06""",E,"=""0.60639576""","=""0.7277717""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""7/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""7.9e+05""",E,"=""0.60639576""","=""0.7268427""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""5/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""1.6e+05""",E,"=""0.60639576""","=""0.7264483""","=""3s2.3p2.(3P).4p""","=""4P*""","=""5/2""","=""3s2.3p2.(3P).5d""","=""4D""","=""3/2""",,"=""T1619CA,LS""","=""""",
"=""""","=""5.8e+04""",E,"=""0.59642542""","=""0.7127142""","=""3s2.3p2.(3P).4p""","=""4D*""","=""3/2""","=""3s2.3p2.(3P).6s""","=""4P""","=""5/2""",,"=""T1619CA,LS""","=""""",
