intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""a""","=""""",,"=""0.000000000""","=""1.5763917""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.57623948""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).12s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5751889""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).9s""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5749365""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5749022""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).10d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5743469""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).11s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5725811""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.5725365""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).9d""","=""2[1/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.571770154""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<3/2>).10s""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
"=""a""","=""""",,"=""0.000000000""","=""1.57157996""","=""2s2.2p6""","=""1S""","=""0""","=""2s2.2p5.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""",,"=""""","=""L10092""",
