intens,Aki(s^-1),Acc,Ei(Ry),Ek(Ry),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""g,a*""","=""""",,"=""0.00000000""","=""4.1759""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.5d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1731""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.6s<1/2>""","=""(3/2,1/2)*""","=""1""",,"=""""","=""L4561""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1603""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.4d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1559""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.5s<1/2>""","=""(1/2,1/2)*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1411""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.4d""","=""2[3/2]*?""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1363""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.5s<1/2>""","=""(3/2,1/2)*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.1041""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.3d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.0922""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p2.(2D)""","=""1P*""","=""1""",,"=""""","=""L1184""",
"=""g,a*""","=""""",,"=""0.00000000""","=""4.0786""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.3d""","=""2[1/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a*""","=""""",,"=""0.00000000""","=""4.0786""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.3d""","=""2[3/2]*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.0472""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<1/2>).3s2.4s<1/2>""","=""(1/2,1/2)*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.040""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*).3s.3p2.(4P)""","=""3P*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""4.03""","=""2p6.3s2""","=""1S""","=""0""","=""2p5.(2P*<3/2>).3s2.4s<1/2>""","=""(3/2,1/2)*""","=""1""",,"=""""","=""L1184""",
"=""g,a""","=""""",,"=""0.00000000""","=""1.1639""","=""2p6.3s2""","=""1S""","=""0""","=""4s.7p""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""1.1476""","=""2p6.3s2""","=""1S""","=""0""","=""4s.6p""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""1.1203""","=""2p6.3s2""","=""1S""","=""0""","=""4s.5p""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""1.0421""","=""2p6.3s2""","=""1S""","=""0""","=""4s.4p""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.87879""","=""2p6.3s2""","=""1S""","=""0""","=""3p.12s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.87797""","=""2p6.3s2""","=""1S""","=""0""","=""3p.10d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8766""","=""2p6.3s2""","=""1S""","=""0""","=""3p.11s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.87563""","=""2p6.3s2""","=""1S""","=""0""","=""3p.9d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.87386""","=""2p6.3s2""","=""1S""","=""0""","=""3p.10s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.87241""","=""2p6.3s2""","=""1S""","=""0""","=""3p.8d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8697""","=""2p6.3s2""","=""1S""","=""0""","=""3p.9s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.86891""","=""2p6.3s2""","=""1S""","=""0""","=""3p.9s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.86774""","=""2p6.3s2""","=""1S""","=""0""","=""3p.7d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8636""","=""2p6.3s2""","=""1S""","=""0""","=""3p.8s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8625""","=""2p6.3s2""","=""1S""","=""0""","=""3p.8s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8604""","=""2p6.3s2""","=""1S""","=""0""","=""3p.6d""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8537""","=""2p6.3s2""","=""1S""","=""0""","=""3p.7s""","=""1P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.8524""","=""2p6.3s2""","=""1S""","=""0""","=""3p.7s""","=""3P*""","=""1""",,"=""""","=""L4462""",
"=""g,a""","=""""",,"=""0.00000000""","=""0.84886""","=""2p6.3s2""","=""1S""","=""0""","=""3p.5d""","=""1P*""","=""1""",,"=""""","=""L4462""",
